Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
29,No,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1260,3,Male,82,3,2,Healthcare Representative,4,Divorced,51828,4204,1,Yes,11,3,2,2,6,2,3,6,0,1,0
48,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,1263,4,Male,76,2,5,Research Director,4,Single,58151,8733,6,No,12,3,3,0,25,3,4,1,0,0,0
29,No,Travel_Rarely,694,Research & Development,1,3,Life Sciences,1264,4,Female,87,2,4,Research Director,4,Divorced,53875,3423,3,No,14,3,2,2,9,2,2,7,7,1,7
34,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,1265,3,Female,89,4,1,Research Scientist,3,Married,52120,21643,0,No,17,3,4,0,2,5,2,1,0,0,0
44,No,Travel_Rarely,1099,Sales,5,3,Marketing,1267,2,Male,88,3,5,Manager,2,Married,29979,8751,7,No,11,3,3,1,26,5,3,22,9,3,10
33,No,Travel_Rarely,536,Sales,10,5,Marketing,1268,4,Male,82,4,3,Sales Executive,3,Divorced,40858,21708,0,Yes,14,3,4,2,10,3,3,9,8,0,8
19,No,Travel_Rarely,265,Research & Development,25,3,Life Sciences,1269,2,Female,57,4,1,Research Scientist,4,Single,44386,21221,1,Yes,12,3,4,0,1,2,3,1,0,0,1
23,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1270,4,Male,47,3,1,Research Scientist,3,Married,57284,16901,1,No,22,4,4,1,1,2,3,1,0,0,1
25,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,1273,3,Male,73,1,1,Sales Representative,4,Single,26070,8040,1,Yes,14,3,4,0,1,4,3,1,0,1,0
26,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,1275,3,Male,53,3,1,Research Scientist,4,Single,54252,9973,1,Yes,20,4,2,0,8,2,2,8,5,2,2
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1277,1,Female,94,1,5,Manager,2,Single,45932,2493,2,Yes,16,3,1,0,26,2,3,24,10,1,11
55,No,Non-Travel,177,Research & Development,8,1,Medical,1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,59766,25592,1,Yes,15,3,4,1,34,3,3,33,9,15,0
21,Yes,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1279,1,Female,45,2,1,Laboratory Technician,3,Single,27323,25308,1,No,20,4,3,0,2,2,1,2,2,2,2
46,No,Travel_Rarely,168,Sales,4,2,Marketing,1280,4,Female,33,2,5,Manager,2,Married,25173,9946,2,No,14,3,3,1,26,2,3,11,4,0,8
34,No,Travel_Rarely,131,Sales,2,3,Marketing,1281,3,Female,86,3,2,Sales Executive,1,Single,46909,6039,0,Yes,12,3,4,0,4,3,3,3,2,0,2
51,No,Travel_Frequently,237,Sales,9,3,Life Sciences,1282,4,Male,83,3,5,Manager,2,Divorced,28361,19196,4,Yes,24,4,1,1,31,5,2,29,10,11,10
59,No,Travel_Rarely,1429,Research & Development,18,4,Medical,1283,4,Male,67,3,3,Manufacturing Director,4,Single,50688,20002,6,No,12,3,4,0,25,6,2,9,7,5,4
34,No,Travel_Frequently,135,Research & Development,19,3,Medical,1285,3,Female,46,3,2,Laboratory Technician,2,Divorced,44785,22534,4,No,13,3,3,2,15,2,4,11,8,5,10
28,No,Travel_Frequently,791,Research & Development,1,4,Medical,1286,4,Male,44,3,1,Laboratory Technician,3,Single,42952,6842,0,Yes,11,3,3,0,5,2,2,4,2,0,2
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,1288,3,Male,92,4,5,Manager,1,Divorced,49760,17477,1,No,14,3,4,2,26,4,2,25,9,14,13
34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1289,3,Male,56,2,2,Human Resources,2,Married,31402,21833,4,No,11,3,4,2,14,5,4,10,9,1,8
35,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1291,3,Male,66,3,1,Research Scientist,3,Married,46408,6020,0,Yes,14,3,4,0,4,3,3,3,2,2,2
42,No,Travel_Rarely,603,Research & Development,7,4,Medical,1292,2,Female,78,4,2,Research Scientist,2,Married,32010,5628,6,Yes,16,3,4,0,18,2,3,1,0,0,0
43,No,Travel_Rarely,531,Sales,4,4,Marketing,1293,4,Female,56,2,3,Sales Executive,4,Single,53846,20364,3,No,14,3,4,0,23,3,4,21,7,15,17
36,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,1294,3,Female,53,3,2,Manufacturing Director,2,Single,51169,2323,9,Yes,11,3,4,0,18,2,3,16,14,5,12
44,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1295,1,Female,73,3,3,Healthcare Representative,4,Married,56569,14075,1,No,11,3,4,1,10,2,3,10,7,0,5
28,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,1296,4,Male,52,2,1,Laboratory Technician,4,Married,47570,14222,1,Yes,12,3,2,1,2,2,3,2,2,2,2
51,No,Travel_Frequently,968,Research & Development,6,2,Medical,1297,2,Female,40,2,1,Laboratory Technician,3,Single,48599,4257,0,No,14,3,2,0,8,6,2,7,0,7,7
30,No,Non-Travel,879,Research & Development,9,2,Medical,1298,3,Female,72,3,2,Manufacturing Director,3,Single,57581,12858,7,Yes,18,3,3,0,10,3,3,8,4,1,7
29,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1299,2,Female,39,3,1,Laboratory Technician,3,Divorced,41191,17285,3,Yes,13,3,1,2,10,2,3,7,7,7,7
28,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1301,4,Male,84,3,1,Research Scientist,1,Single,58854,4732,2,No,11,3,2,0,5,2,2,3,2,1,2
25,No,Travel_Rarely,266,Research & Development,1,3,Medical,1303,4,Female,40,3,1,Research Scientist,2,Single,27268,18830,1,No,18,3,4,0,2,3,2,2,2,2,1
32,No,Travel_Rarely,604,Sales,8,3,Medical,1304,3,Male,56,4,2,Sales Executive,4,Married,28311,11693,1,No,15,3,3,2,10,4,4,10,7,0,8
45,No,Travel_Frequently,364,Research & Development,25,3,Medical,1306,2,Female,83,3,5,Manager,2,Single,54712,13035,3,No,22,4,3,0,22,4,3,0,0,0,0
39,No,Travel_Rarely,412,Research & Development,13,4,Medical,1307,3,Female,94,2,4,Manager,2,Divorced,54053,17334,6,Yes,13,3,4,2,21,4,3,19,9,15,2
58,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1308,1,Male,88,3,1,Research Scientist,3,Divorced,47035,26076,1,No,12,3,4,2,2,3,3,2,2,2,2
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1309,4,Male,79,3,2,Laboratory Technician,3,Married,45026,22845,1,No,18,3,1,1,10,3,3,10,4,1,1
39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,1310,3,Male,93,3,1,Research Scientist,1,Single,28880,22154,0,No,13,3,1,0,6,2,3,5,2,0,3
30,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1311,1,Female,48,2,2,Laboratory Technician,4,Married,30123,23631,0,No,12,3,1,1,10,6,3,9,2,6,7
36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1312,4,Female,63,3,3,Healthcare Representative,3,Married,45601,5747,3,No,12,3,1,0,10,0,3,7,7,1,7
46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1314,4,Female,44,3,1,Human Resources,1,Single,32418,22957,6,No,12,3,3,0,10,3,4,7,6,5,7
28,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,1315,3,Female,55,1,2,Laboratory Technician,4,Married,41264,16392,0,No,11,3,1,3,10,6,3,9,8,7,5
50,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,1317,4,Female,43,3,4,Research Director,1,Married,44334,22422,4,Yes,11,3,2,0,25,2,3,3,2,1,2
40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,1318,4,Male,57,2,3,Sales Executive,2,Single,34669,17235,2,Yes,12,3,3,0,9,2,3,5,4,1,0
52,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,1319,2,Male,64,3,3,Sales Executive,2,Single,58649,21534,9,Yes,19,3,3,0,10,2,2,8,7,7,7
30,No,Travel_Rarely,634,Research & Development,17,4,Medical,1321,2,Female,95,3,3,Manager,1,Married,40191,25927,1,Yes,23,4,4,2,9,2,3,9,1,0,8
39,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1322,1,Male,32,3,2,Manufacturing Director,3,Single,32683,13352,0,No,11,3,1,0,9,6,3,8,7,1,7
31,No,Non-Travel,587,Sales,2,4,Life Sciences,1324,4,Female,57,3,3,Sales Executive,3,Divorced,28058,8935,1,Yes,19,3,1,1,10,5,2,10,8,9,6
41,No,Non-Travel,256,Sales,10,2,Medical,1329,3,Male,40,1,2,Sales Executive,2,Single,59981,22074,1,No,13,3,1,0,19,4,3,19,2,11,9
31,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,1331,4,Female,54,3,1,Sales Representative,2,Single,59882,8319,1,Yes,11,3,1,0,3,2,4,3,2,2,2
44,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1333,1,Male,89,3,1,Laboratory Technician,1,Married,56096,14669,4,No,12,3,3,0,10,4,4,3,2,1,2
42,No,Non-Travel,495,Research & Development,2,1,Life Sciences,1334,3,Male,37,3,4,Manager,3,Married,47515,26582,0,Yes,13,3,4,0,21,3,2,20,8,2,10
55,No,Travel_Rarely,282,Research & Development,2,2,Medical,1336,4,Female,58,1,5,Manager,3,Married,53096,6992,4,No,14,3,4,1,23,5,3,19,9,9,11
56,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,1338,4,Male,99,3,5,Manager,2,Single,52232,4022,6,No,14,3,1,0,36,4,3,7,3,7,7
40,No,Non-Travel,458,Research & Development,16,2,Life Sciences,1340,3,Male,74,3,1,Research Scientist,3,Divorced,32063,8532,9,No,16,3,2,1,6,0,3,4,2,0,0
34,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1344,4,Male,86,3,3,Healthcare Representative,4,Divorced,53526,5494,0,No,11,3,4,1,10,0,2,9,7,1,6
40,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1346,3,Male,98,3,2,Research Scientist,4,Single,59274,22455,1,No,13,3,3,0,9,4,3,9,8,8,8
41,No,Travel_Frequently,1018,Sales,1,3,Marketing,1349,3,Female,66,3,2,Sales Executive,1,Divorced,35601,4297,0,No,17,3,4,1,10,2,3,9,3,1,7
35,No,Travel_Frequently,482,Research & Development,4,4,Life Sciences,1350,3,Male,87,3,2,Research Scientist,3,Single,59368,2690,1,Yes,11,3,2,0,9,3,3,9,6,1,1
51,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1352,3,Male,84,3,4,Manager,2,Divorced,31459,17588,1,Yes,11,3,2,1,33,2,3,33,9,0,10
38,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,1355,2,Female,31,3,2,Sales Executive,1,Divorced,59764,19461,3,No,15,3,4,1,11,3,3,7,7,1,7
34,No,Travel_Rarely,507,Sales,15,2,Medical,1356,3,Female,66,3,2,Sales Executive,1,Single,31374,23553,1,No,12,3,4,0,10,6,4,10,8,9,6
25,No,Travel_Rarely,882,Research & Development,19,1,Medical,1358,4,Male,67,3,1,Laboratory Technician,4,Married,59640,9075,3,No,11,3,3,3,7,6,2,3,2,1,2
58,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,1360,3,Female,53,2,3,Manufacturing Director,1,Married,39931,12023,7,Yes,14,3,4,0,31,0,2,10,9,5,9
40,No,Travel_Rarely,329,Research & Development,1,4,Life Sciences,1361,2,Male,88,3,1,Laboratory Technician,2,Married,50225,6762,3,No,22,4,3,1,7,3,3,4,2,0,3
36,No,Travel_Frequently,607,Sales,7,3,Marketing,1362,1,Female,83,4,2,Sales Executive,1,Married,43501,2261,2,No,16,3,4,1,17,2,2,15,7,6,13
48,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1363,4,Male,54,3,3,Manufacturing Director,4,Single,58610,18706,1,No,11,3,3,0,11,2,3,10,9,0,8
27,No,Travel_Rarely,1291,Sales,11,3,Medical,1364,3,Female,98,4,1,Sales Representative,4,Married,36279,6527,8,No,14,3,2,1,5,4,3,1,0,0,0
51,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1367,4,Female,82,2,4,Manufacturing Director,2,Single,49673,24439,3,No,16,3,2,0,29,1,2,5,2,0,3
18,No,Non-Travel,1124,Research & Development,1,3,Life Sciences,1368,4,Female,97,3,1,Laboratory Technician,4,Single,49943,19305,1,No,15,3,3,0,0,5,4,0,0,0,0
35,No,Travel_Rarely,817,Research & Development,1,3,Medical,1369,4,Female,60,2,2,Laboratory Technician,4,Married,57164,10846,0,No,12,3,2,1,10,0,3,9,7,0,0
27,No,Travel_Frequently,793,Sales,2,1,Life Sciences,1371,4,Male,43,1,2,Sales Executive,4,Single,48939,20392,3,No,20,4,2,0,8,3,3,6,2,0,0
55,Yes,Travel_Rarely,267,Sales,13,4,Marketing,1372,1,Male,85,4,4,Sales Executive,3,Single,29367,9277,6,Yes,17,3,3,0,24,2,2,19,7,3,8
56,No,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,1373,4,Male,68,3,4,Manufacturing Director,2,Married,50431,18235,4,Yes,12,3,1,1,33,0,3,19,16,15,9
34,No,Non-Travel,999,Research & Development,26,1,Technical Degree,1374,1,Female,92,2,1,Research Scientist,3,Divorced,48525,15891,1,No,20,4,3,3,5,2,3,5,4,0,0
40,No,Travel_Rarely,1202,Research & Development,2,1,Medical,1375,2,Female,89,4,2,Healthcare Representative,3,Divorced,49156,13888,5,No,20,4,2,3,15,0,3,12,11,11,8
34,No,Travel_Rarely,285,Research & Development,29,3,Medical,1377,2,Male,86,3,2,Laboratory Technician,3,Married,57081,17491,4,No,13,3,1,2,10,1,3,8,7,7,7
31,Yes,Travel_Frequently,703,Sales,2,3,Life Sciences,1379,3,Female,90,2,1,Sales Representative,4,Single,53977,11882,7,No,14,3,3,0,3,3,4,1,0,0,0
35,Yes,Travel_Frequently,662,Sales,18,4,Marketing,1380,4,Female,67,3,2,Sales Executive,3,Married,28089,23288,0,Yes,18,3,3,1,5,0,2,4,2,3,2
38,No,Travel_Frequently,693,Research & Development,7,3,Life Sciences,1382,4,Male,57,4,1,Research Scientist,3,Divorced,52129,15748,1,No,11,3,4,3,4,2,3,4,2,0,3
34,No,Travel_Rarely,404,Research & Development,2,4,Technical Degree,1383,3,Female,98,3,2,Healthcare Representative,4,Single,44575,6163,1,No,11,3,4,0,14,2,4,14,11,4,11
28,No,Travel_Rarely,736,Sales,26,3,Life Sciences,1387,3,Male,48,2,2,Sales Executive,1,Married,41658,24232,1,No,11,3,3,1,5,0,3,5,3,0,4
31,Yes,Travel_Rarely,330,Research & Development,22,4,Medical,1389,4,Male,98,3,2,Manufacturing Director,3,Married,53222,21057,1,Yes,15,3,4,2,10,3,2,10,2,6,7
39,No,Travel_Rarely,1498,Sales,21,4,Life Sciences,1390,1,Male,44,2,2,Sales Executive,4,Married,58350,3567,3,Yes,12,3,4,2,8,2,4,5,4,1,4
51,No,Travel_Frequently,541,Sales,2,3,Marketing,1391,2,Male,52,3,3,Sales Executive,2,Married,26474,15395,2,No,11,3,2,0,14,5,3,4,2,3,2
41,No,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,1392,4,Female,75,3,2,Research Scientist,4,Divorced,33776,13953,3,Yes,14,3,1,2,12,4,2,6,2,3,3
37,No,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,1394,3,Male,54,3,1,Research Scientist,3,Married,55442,5182,7,Yes,15,3,4,0,8,2,3,6,4,1,3
33,No,Travel_Frequently,1111,Sales,5,1,Life Sciences,1395,2,Male,61,3,2,Sales Executive,4,Married,32879,19293,6,No,13,3,1,0,8,2,4,5,4,1,2
32,No,Travel_Rarely,499,Sales,2,1,Marketing,1396,3,Male,36,3,2,Sales Executive,2,Married,56370,20497,0,Yes,13,3,1,3,4,3,2,3,2,1,2
39,No,Non-Travel,1485,Research & Development,25,2,Life Sciences,1397,3,Male,71,3,3,Healthcare Representative,3,Married,30942,3449,3,No,21,4,2,1,13,2,3,6,4,0,5
25,No,Travel_Rarely,1372,Sales,18,1,Life Sciences,1399,1,Male,93,4,2,Sales Executive,3,Married,54748,12477,2,No,11,3,2,0,6,3,2,3,2,1,2
52,No,Travel_Frequently,322,Research & Development,28,2,Medical,1401,4,Female,59,4,4,Manufacturing Director,3,Married,57039,9731,2,Yes,11,3,2,1,24,3,2,5,3,0,2
43,No,Travel_Rarely,930,Research & Development,6,3,Medical,1402,1,Female,73,2,2,Research Scientist,3,Single,57832,20003,1,Yes,14,3,1,0,20,3,1,20,7,1,8
27,No,Travel_Rarely,205,Sales,10,3,Marketing,1403,4,Female,98,2,2,Sales Executive,4,Married,30652,7100,1,Yes,11,3,4,0,6,3,3,6,2,4,4
27,Yes,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1405,4,Female,51,3,1,Research Scientist,3,Single,45863,25681,1,Yes,13,3,4,0,8,2,3,8,2,7,7
26,No,Travel_Rarely,683,Research & Development,2,1,Medical,1407,1,Male,36,2,1,Research Scientist,4,Single,53691,4050,0,No,12,3,4,0,5,2,3,4,3,1,1
42,No,Travel_Rarely,1147,Human Resources,10,3,Human Resources,1408,3,Female,31,3,4,Manager,1,Married,25156,16616,0,No,14,3,3,1,21,5,3,20,7,0,9
52,No,Travel_Rarely,258,Research & Development,8,4,Other,1409,3,Female,54,3,1,Laboratory Technician,1,Married,47311,17363,9,No,13,3,3,0,12,2,1,5,4,0,4
37,No,Travel_Rarely,1462,Research & Development,11,3,Medical,1411,1,Female,94,3,1,Laboratory Technician,3,Single,41255,19106,4,No,18,3,1,0,8,6,3,3,2,0,2
35,No,Travel_Frequently,200,Research & Development,18,2,Life Sciences,1412,3,Male,60,3,3,Manufacturing Director,4,Single,52105,19944,2,No,11,3,3,0,10,2,3,2,2,2,2
25,No,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1415,1,Male,81,3,1,Laboratory Technician,4,Married,52173,4910,4,No,11,3,2,1,7,2,2,3,2,0,2
26,No,Travel_Rarely,652,Research & Development,7,3,Other,1417,3,Male,100,4,1,Laboratory Technician,1,Single,49699,23577,0,No,12,3,4,0,8,2,3,7,7,0,7
29,No,Travel_Rarely,332,Human Resources,17,3,Other,1419,2,Male,51,2,3,Human Resources,1,Single,57419,9769,1,No,13,3,1,0,10,3,2,10,9,0,9
49,Yes,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1420,1,Male,97,2,2,Laboratory Technician,1,Single,30983,22710,3,No,20,4,1,0,20,2,3,4,3,1,3
29,Yes,Travel_Frequently,337,Research & Development,14,1,Other,1421,3,Female,84,3,3,Healthcare Representative,4,Single,36150,22930,0,Yes,12,3,1,0,9,1,3,8,7,7,7
54,No,Travel_Rarely,971,Research & Development,1,3,Medical,1422,4,Female,54,3,4,Research Director,4,Single,57749,5652,6,No,19,3,4,0,29,3,2,20,7,12,7
58,No,Travel_Rarely,1055,Research & Development,1,3,Medical,1423,4,Female,76,3,5,Research Director,1,Married,25851,22456,3,Yes,21,4,3,1,32,3,3,9,8,1,5
55,No,Travel_Rarely,1136,Research & Development,1,4,Medical,1424,2,Male,81,4,4,Research Director,4,Divorced,55481,12414,2,No,13,3,4,2,31,4,4,7,7,0,0
36,No,Travel_Rarely,1174,Sales,3,4,Marketing,1425,1,Female,99,3,2,Sales Executive,2,Single,46536,20763,3,Yes,16,3,4,0,15,3,3,5,4,0,1
31,Yes,Travel_Frequently,667,Sales,1,4,Life Sciences,1427,2,Female,50,1,1,Sales Representative,3,Single,31841,16154,1,No,12,3,2,0,1,3,3,1,0,0,0
30,No,Travel_Rarely,855,Sales,7,4,Marketing,1428,4,Female,73,3,2,Sales Executive,1,Divorced,37007,12761,7,No,14,3,2,2,8,3,3,3,2,0,2
31,No,Travel_Rarely,182,Research & Development,8,5,Life Sciences,1430,1,Female,93,3,4,Research Director,2,Single,25160,8847,3,No,11,3,3,0,9,3,4,3,2,1,0
34,No,Travel_Frequently,560,Research & Development,1,4,Other,1431,4,Male,91,3,1,Research Scientist,1,Divorced,47815,20284,5,No,14,3,3,2,10,2,3,4,3,1,3
31,Yes,Travel_Rarely,202,Research & Development,8,3,Life Sciences,1433,1,Female,34,2,1,Research Scientist,2,Single,41167,22262,1,No,12,3,3,0,1,3,4,1,0,0,0
27,No,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1434,2,Male,91,3,1,Laboratory Technician,1,Married,31999,7679,0,No,14,3,2,0,6,3,4,5,0,1,4
36,No,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1435,1,Male,37,2,2,Laboratory Technician,4,Single,55278,22604,1,No,16,3,3,0,10,2,2,10,4,1,8
36,No,Travel_Rarely,329,Sales,16,4,Marketing,1436,3,Female,98,2,2,Sales Executive,1,Married,52047,13494,4,No,13,3,1,2,11,3,2,3,2,0,2
47,No,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1438,1,Male,74,3,1,Research Scientist,4,Married,48234,10205,7,No,12,3,3,1,17,2,2,6,5,1,2
25,Yes,Travel_Rarely,383,Sales,9,2,Life Sciences,1439,1,Male,68,2,1,Sales Representative,1,Married,36578,15182,3,No,12,3,1,0,6,2,3,3,2,2,2
37,No,Non-Travel,1413,Research & Development,5,2,Technical Degree,1440,3,Male,84,4,1,Laboratory Technician,3,Single,25755,25470,0,No,14,3,1,0,7,2,1,6,5,1,3
56,No,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1441,1,Female,90,3,1,Research Scientist,1,Married,40459,10494,2,No,22,4,4,1,5,3,4,3,2,1,0
47,No,Travel_Rarely,359,Research & Development,2,4,Medical,1443,1,Female,82,3,4,Research Director,3,Married,58396,26703,3,No,19,3,2,2,26,2,4,20,17,5,6
24,No,Travel_Rarely,1476,Sales,4,1,Medical,1445,4,Female,42,3,2,Sales Executive,3,Married,44688,15211,1,Yes,12,3,3,2,5,3,3,5,4,0,3
32,No,Travel_Rarely,601,Sales,7,5,Marketing,1446,4,Male,97,3,2,Sales Executive,4,Married,45351,23343,4,No,12,3,3,1,7,3,2,4,3,0,3
34,No,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1447,4,Female,86,2,1,Laboratory Technician,2,Married,27258,3708,5,No,17,3,1,1,7,2,2,5,4,0,2
41,No,Travel_Rarely,1283,Research & Development,5,5,Medical,1448,2,Male,90,4,1,Research Scientist,3,Married,59331,5561,2,Yes,12,3,1,0,7,5,2,4,2,0,3
40,No,Non-Travel,663,Research & Development,9,4,Other,1449,3,Male,81,3,2,Laboratory Technician,3,Divorced,55630,23099,3,No,11,3,3,2,11,2,4,8,7,0,7
31,No,Travel_Rarely,326,Sales,8,2,Life Sciences,1453,1,Male,31,3,3,Sales Executive,4,Divorced,49299,8386,1,No,18,3,1,1,13,5,3,13,7,9,9
46,Yes,Travel_Rarely,377,Sales,9,3,Marketing,1457,1,Male,52,3,3,Sales Executive,4,Divorced,35622,15986,4,No,11,3,1,1,28,1,4,7,7,4,3
39,Yes,Non-Travel,592,Research & Development,2,3,Life Sciences,1458,1,Female,54,2,1,Laboratory Technician,1,Single,33468,17181,2,Yes,23,4,2,0,11,2,4,1,0,0,0
31,Yes,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1459,3,Female,100,4,3,Manufacturing Director,2,Single,32606,8931,1,No,11,3,1,0,10,2,3,10,8,4,7
45,No,Travel_Rarely,1038,Research & Development,20,3,Medical,1460,2,Male,95,1,3,Healthcare Representative,1,Divorced,48364,19863,2,Yes,18,3,2,1,24,2,3,7,7,0,7
31,No,Travel_Rarely,1398,Human Resources,8,2,Medical,1461,4,Female,96,4,1,Human Resources,2,Single,51903,24609,9,No,18,3,4,0,8,3,3,3,2,0,2
31,Yes,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1464,2,Male,94,3,1,Laboratory Technician,4,Married,46774,21081,6,Yes,13,3,3,1,7,2,1,2,2,2,2
45,No,Travel_Rarely,1448,Research & Development,29,3,Technical Degree,1465,2,Male,55,3,3,Manufacturing Director,4,Married,58859,14720,4,Yes,18,3,4,2,10,4,4,3,1,1,2
48,No,Travel_Rarely,1221,Sales,7,3,Marketing,1466,3,Male,96,3,2,Sales Executive,1,Divorced,48739,24795,4,No,11,3,1,3,15,3,3,2,2,2,2
34,Yes,Travel_Rarely,1107,Human Resources,9,4,Technical Degree,1467,1,Female,52,3,1,Human Resources,3,Married,46830,3072,1,No,15,3,4,0,2,0,3,2,2,2,2
40,No,Non-Travel,218,Research & Development,8,1,Medical,1468,4,Male,55,2,3,Research Director,2,Divorced,50554,25178,2,No,11,3,3,1,16,5,3,9,8,4,8
28,No,Travel_Rarely,866,Sales,5,3,Medical,1469,4,Male,84,3,2,Sales Executive,1,Single,25682,23490,0,No,18,3,4,0,6,4,3,5,4,1,3
44,No,Non-Travel,981,Research & Development,5,3,Life Sciences,1471,3,Male,90,2,1,Laboratory Technician,3,Single,25904,7973,3,No,14,3,4,0,7,5,3,5,2,0,3
53,No,Travel_Rarely,447,Research & Development,2,3,Medical,1472,4,Male,39,4,4,Research Director,2,Single,30097,19764,4,No,12,3,2,0,35,2,2,9,8,8,8
49,No,Travel_Rarely,1495,Research & Development,5,4,Technical Degree,1473,1,Male,96,3,2,Healthcare Representative,3,Married,39568,21534,2,No,14,3,2,1,20,0,2,3,2,1,2
40,No,Travel_Rarely,896,Research & Development,2,3,Medical,1474,3,Male,68,3,1,Research Scientist,3,Divorced,54769,8045,2,No,14,3,3,1,8,3,4,3,1,1,2
44,No,Travel_Rarely,1467,Research & Development,20,3,Life Sciences,1475,4,Male,49,3,1,Research Scientist,2,Single,43014,21158,1,No,13,3,3,0,6,3,2,5,2,1,3
33,No,Travel_Frequently,430,Sales,7,3,Medical,1477,4,Male,54,3,2,Sales Executive,1,Married,55657,17456,0,No,14,3,1,2,5,2,3,4,3,0,3
34,No,Travel_Rarely,1326,Sales,3,3,Other,1478,4,Male,81,1,2,Sales Executive,1,Single,52010,15891,3,No,18,3,4,0,15,2,3,13,9,3,12
30,No,Travel_Rarely,1358,Sales,16,1,Life Sciences,1479,4,Male,96,3,2,Sales Executive,3,Married,45389,2939,8,No,15,3,3,2,4,2,2,2,1,2,2
42,No,Travel_Frequently,748,Research & Development,9,2,Medical,1480,1,Female,74,3,1,Laboratory Technician,4,Single,26620,16458,1,No,13,3,3,0,12,3,3,12,9,5,8
44,No,Travel_Frequently,383,Sales,1,5,Marketing,1481,1,Female,79,3,2,Sales Executive,3,Married,51874,9282,7,No,12,3,3,1,11,4,2,1,0,0,0
30,No,Non-Travel,990,Research & Development,7,3,Technical Degree,1482,3,Male,64,3,1,Research Scientist,3,Divorced,32193,7152,1,No,13,3,2,2,1,2,2,1,0,0,0
